    date,month,branch,district,demand,lat,long,month_period
01-11-2022,11,D2,12,804,53.321125,-6.317319,2022-11
01-11-2022,11,D2,6w,748,53.308329,-6.301888,2022-11
01-11-2022,11,D2,6,820,53.321452,-6.264349,2022-11
01-11-2022,11,D2,4,1194,53.328197,-6.22809,2022-11
01-11-2022,11,D2,24,112,53.285009,-6.37192,2022-11
01-11-2022,11,D2,16,117,53.281712,-6.284927,2022-11
01-11-2022,11,D2,18,69,53.263568,-6.153265,2022-11
01-12-2022,12,D2,20,857,53.350928,-6.368541,2022-12
01-12-2022,12,D2,8,1999,53.34197,-6.317348,2022-12
01-12-2022,12,D2,22,357,53.317868,-6.397531,2022-12
01-12-2022,12,D2,12,1263,53.321125,-6.317319,2022-12
01-12-2022,12,D2,6w,1072,53.308329,-6.301888,2022-12
01-12-2022,12,D2,6,1250,53.321452,-6.264349,2022-12
01-12-2022,12,D2,4,1863,53.328197,-6.22809,2022-12
01-12-2022,12,D2,24,158,53.285009,-6.37192,2022-12
01-12-2022,12,D2,16,183,53.281712,-6.284927,2022-12
01-12-2022,12,D2,18,83,53.263568,-6.153265,2022-12
01-01-2023,1,D2,20,400,53.350928,-6.368541,2023-01
01-01-2023,1,D2,8,953,53.34197,-6.317348,2023-01
01-01-2023,1,D2,22,185,53.317868,-6.397531,2023-01
01-01-2023,1,D2,12,598,53.321125,-6.317319,2023-01
01-01-2023,1,D2,6w,538,53.308329,-6.301888,2023-01
01-01-2023,1,D2,6,599,53.321452,-6.264349,2023-01
01-01-2023,1,D2,4,850,53.328197,-6.22809,2023-01
01-01-2023,1,D2,24,82,53.285009,-6.37192,2023-01
01-01-2023,1,D2,16,67,53.281712,-6.284927,2023-01
01-01-2023,1,D2,18,50,53.263568,-6.153265,2023-01
01-02-2023,2,D2,20,437,53.350928,-6.368541,2023-02
01-02-2023,2,D2,8,1047,53.34197,-6.317348,2023-02
01-02-2023,2,D2,22,160,53.317868,-6.397531,2023-02
01-02-2023,2,D2,12,677,53.321125,-6.317319,2023-02
01-02-2023,2,D2,6w,567,53.308329,-6.301888,2023-02
01-02-2023,2,D2,6,659,53.321452,-6.264349,2023-02
01-02-2023,2,D2,4,900,53.328197,-6.22809,2023-02
01-02-2023,2,D2,24,76,53.285009,-6.37192,2023-02
01-02-2023,2,D2,16,93,53.281712,-6.284927,2023-02
01-02-2023,2,D2,18,34,53.263568,-6.153265,2023-02
01-03-2023,3,D2,20,665,53.350928,-6.368541,2023-03
01-03-2023,3,D2,8,1591,53.34197,-6.317348,2023-03
01-03-2023,3,D2,22,262,53.317868,-6.397531,2023-03
01-03-2023,3,D2,12,1007,53.321125,-6.317319,2023-03
01-03-2023,3,D2,6w,812,53.308329,-6.301888,2023-03
01-03-2023,3,D2,6,994,53.321452,-6.264349,2023-03
01-03-2023,3,D2,4,1432,53.328197,-6.22809,2023-03
01-03-2023,3,D2,24,139,53.285009,-6.37192,2023-03
01-03-2023,3,D2,16,143,53.281712,-6.284927,2023-03
01-03-2023,3,D2,18,67,53.263568,-6.153265,2023-03
01-04-2023,4,D2,20,453,53.350928,-6.368541,2023-04
01-04-2023,4,D2,8,1133,53.34197,-6.317348,2023-04
01-04-2023,4,D2,22,210,53.317868,-6.397531,2023-04
01-04-2023,4,D2,12,766,53.321125,-6.317319,2023-04
01-04-2023,4,D2,6w,623,53.308329,-6.301888,2023-04
01-04-2023,4,D2,6,788,53.321452,-6.264349,2023-04
01-04-2023,4,D2,4,1073,53.328197,-6.22809,2023-04
01-04-2023,4,D2,24,103,53.285009,-6.37192,2023-04
01-04-2023,4,D2,16,106,53.281712,-6.284927,2023-04
01-04-2023,4,D2,18,63,53.263568,-6.153265,2023-04
01-05-2023,5,D2,20,566,53.350928,-6.368541,2023-05
01-05-2023,5,D2,8,1357,53.34197,-6.317348,2023-05
01-05-2023,5,D2,22,240,53.317868,-6.397531,2023-05
01-05-2023,5,D2,12,873,53.321125,-6.317319,2023-05
01-05-2023,5,D2,6w,756,53.308329,-6.301888,2023-05
01-05-2023,5,D2,6,869,53.321452,-6.264349,2023-05
01-05-2023,5,D2,4,1219,53.328197,-6.22809,2023-05
01-05-2023,5,D2,24,129,53.285009,-6.37192,2023-05
01-05-2023,5,D2,16,144,53.281712,-6.284927,2023-05
01-05-2023,5,D2,18,56,53.263568,-6.153265,2023-05
01-06-2023,6,D2,20,560,53.350928,-6.368541,2023-06
01-06-2023,6,D2,8,1364,53.34197,-6.317348,2023-06
01-06-2023,6,D2,22,248,53.317868,-6.397531,2023-06
01-06-2023,6,D2,12,935,53.321125,-6.317319,2023-06
01-06-2023,6,D2,6w,807,53.308329,-6.301888,2023-06
01-06-2023,6,D2,6,862,53.321452,-6.264349,2023-06
01-06-2023,6,D2,4,1195,53.328197,-6.22809,2023-06
01-06-2023,6,D2,24,128,53.285009,-6.37192,2023-06
01-06-2023,6,D2,16,127,53.281712,-6.284927,2023-06
01-06-2023,6,D2,18,60,53.263568,-6.153265,2023-06
01-07-2023,7,D2,20,601,53.350928,-6.368541,2023-07
01-07-2023,7,D2,8,1514,53.34197,-6.317348,2023-07
01-07-2023,7,D2,22,254,53.317868,-6.397531,2023-07
01-07-2023,7,D2,12,927,53.321125,-6.317319,2023-07
01-07-2023,7,D2,6w,813,53.308329,-6.301888,2023-07
01-07-2023,7,D2,6,953,53.321452,-6.264349,2023-07
01-07-2023,7,D2,4,1323,53.328197,-6.22809,2023-07
01-07-2023,7,D2,24,141,53.285009,-6.37192,2023-07
01-07-2023,7,D2,16,130,53.281712,-6.284927,2023-07
01-07-2023,7,D2,18,66,53.263568,-6.153265,2023-07
01-08-2023,8,D2,20,590,53.350928,-6.368541,2023-08
01-08-2023,8,D2,8,1513,53.34197,-6.317348,2023-08
01-08-2023,8,D2,22,295,53.317868,-6.397531,2023-08
01-08-2023,8,D2,12,947,53.321125,-6.317319,2023-08
01-08-2023,8,D2,6w,793,53.308329,-6.301888,2023-08
01-08-2023,8,D2,6,931,53.321452,-6.264349,2023-08
01-08-2023,8,D2,4,1297,53.328197,-6.22809,2023-08
01-08-2023,8,D2,24,145,53.285009,-6.37192,2023-08
01-08-2023,8,D2,16,152,53.281712,-6.284927,2023-08
01-08-2023,8,D2,18,57,53.263568,-6.153265,2023-08
01-09-2023,9,D2,20,451,53.350928,-6.368541,2023-09
01-09-2023,9,D2,8,1288,53.34197,-6.317348,2023-09
01-09-2023,9,D2,22,186,53.317868,-6.397531,2023-09
01-09-2023,9,D2,12,814,53.321125,-6.317319,2023-09
01-09-2023,9,D2,6w,716,53.308329,-6.301888,2023-09
01-09-2023,9,D2,6,792,53.321452,-6.264349,2023-09
01-09-2023,9,D2,4,1150,53.328197,-6.22809,2023-09
01-09-2023,9,D2,24,118,53.285009,-6.37192,2023-09
01-09-2023,9,D2,16,94,53.281712,-6.284927,2023-09
01-09-2023,9,D2,18,59,53.263568,-6.153265,2023-09
01-10-2023,10,D2,20,453,53.350928,-6.368541,2023-10
01-10-2023,10,D2,8,1223,53.34197,-6.317348,2023-10
01-10-2023,10,D2,22,195,53.317868,-6.397531,2023-10
01-10-2023,10,D2,12,824,53.321125,-6.317319,2023-10
01-10-2023,10,D2,6w,628,53.308329,-6.301888,2023-10
01-10-2023,10,D2,6,754,53.321452,-6.264349,2023-10
01-10-2023,10,D2,4,1055,53.328197,-6.22809,2023-10
01-10-2023,10,D2,24,101,53.285009,-6.37192,2023-10
01-10-2023,10,D2,16,111,53.281712,-6.284927,2023-10
01-10-2023,10,D2,18,48,53.263568,-6.153265,2023-10
01-11-2023,11,D2,20,542,53.350928,-6.368541,2023-11
01-11-2023,11,D2,8,1354,53.34197,-6.317348,2023-11
01-11-2023,11,D2,22,246,53.317868,-6.397531,2023-11
01-11-2023,11,D2,12,905,53.321125,-6.317319,2023-11
01-11-2023,11,D2,6w,757,53.308329,-6.301888,2023-11
01-11-2023,11,D2,6,879,53.321452,-6.264349,2023-11
01-11-2023,11,D2,4,1251,53.328197,-6.22809,2023-11
01-11-2023,11,D2,24,126,53.285009,-6.37192,2023-11
01-11-2023,11,D2,16,128,53.281712,-6.284927,2023-11
01-11-2023,11,D2,18,67,53.263568,-6.153265,2023-11
01-12-2023,12,D2,20,740,53.350928,-6.368541,2023-12
01-12-2023,12,D2,8,1910,53.34197,-6.317348,2023-12
01-12-2023,12,D2,22,362,53.317868,-6.397531,2023-12
01-12-2023,12,D2,12,1229,53.321125,-6.317319,2023-12
01-12-2023,12,D2,6w,1091,53.308329,-6.301888,2023-12
01-12-2023,12,D2,6,1133,53.321452,-6.264349,2023-12
01-12-2023,12,D2,4,1752,53.328197,-6.22809,2023-12
01-12-2023,12,D2,24,150,53.285009,-6.37192,2023-12
01-12-2023,12,D2,16,171,53.281712,-6.284927,2023-12
01-12-2023,12,D2,18,83,53.263568,-6.153265,2023-12
01-01-2024,1,D2,20,454,53.350928,-6.368541,2024-01
01-01-2024,1,D2,8,1034,53.34197,-6.317348,2024-01
01-01-2024,1,D2,22,179,53.317868,-6.397531,2024-01
01-01-2024,1,D2,12,718,53.321125,-6.317319,2024-01
01-01-2024,1,D2,6w,576,53.308329,-6.301888,2024-01
01-01-2024,1,D2,6,661,53.321452,-6.264349,2024-01
01-01-2024,1,D2,4,958,53.328197,-6.22809,2024-01
01-01-2024,1,D2,24,96,53.285009,-6.37192,2024-01
01-01-2024,1,D2,16,107,53.281712,-6.284927,2024-01
01-01-2024,1,D2,18,55,53.263568,-6.153265,2024-01
01-02-2024,2,D2,20,467,53.350928,-6.368541,2024-02
01-02-2024,2,D2,8,1175,53.34197,-6.317348,2024-02
01-02-2024,2,D2,22,184,53.317868,-6.397531,2024-02
01-02-2024,2,D2,12,701,53.321125,-6.317319,2024-02
01-02-2024,2,D2,6w,598,53.308329,-6.301888,2024-02
01-02-2024,2,D2,6,761,53.321452,-6.264349,2024-02
01-02-2024,2,D2,4,1055,53.328197,-6.22809,2024-02
01-02-2024,2,D2,24,114,53.285009,-6.37192,2024-02
01-02-2024,2,D2,16,115,53.281712,-6.284927,2024-02
01-02-2024,2,D2,18,52,53.263568,-6.153265,2024-02
01-03-2024,3,D2,20,575,53.350928,-6.368541,2024-03
01-03-2024,3,D2,8,1481,53.34197,-6.317348,2024-03
01-03-2024,3,D2,22,268,53.317868,-6.397531,2024-03
01-03-2024,3,D2,12,920,53.321125,-6.317319,2024-03
01-03-2024,3,D2,6w,719,53.308329,-6.301888,2024-03
01-03-2024,3,D2,6,904,53.321452,-6.264349,2024-03
01-03-2024,3,D2,4,1249,53.328197,-6.22809,2024-03
01-03-2024,3,D2,24,117,53.285009,-6.37192,2024-03
01-03-2024,3,D2,16,123,53.281712,-6.284927,2024-03
01-03-2024,3,D2,18,65,53.263568,-6.153265,2024-03
01-04-2024,4,D2,20,518,53.350928,-6.368541,2024-04
01-04-2024,4,D2,8,1287,53.34197,-6.317348,2024-04
01-04-2024,4,D2,22,235,53.317868,-6.397531,2024-04
01-04-2024,4,D2,12,795,53.321125,-6.317319,2024-04
01-04-2024,4,D2,6w,700,53.308329,-6.301888,2024-04
01-04-2024,4,D2,6,797,53.321452,-6.264349,2024-04
01-04-2024,4,D2,4,1209,53.328197,-6.22809,2024-04
01-04-2024,4,D2,24,117,53.285009,-6.37192,2024-04
01-04-2024,4,D2,16,137,53.281712,-6.284927,2024-04
01-04-2024,4,D2,18,45,53.263568,-6.153265,2024-04
01-05-2024,5,D2,20,585,53.350928,-6.368541,2024-05
01-05-2024,5,D2,8,1420,53.34197,-6.317348,2024-05
01-05-2024,5,D2,22,238,53.317868,-6.397531,2024-05
01-05-2024,5,D2,12,880,53.321125,-6.317319,2024-05
01-05-2024,5,D2,6w,728,53.308329,-6.301888,2024-05
01-05-2024,5,D2,6,898,53.321452,-6.264349,2024-05
01-05-2024,5,D2,4,1268,53.328197,-6.22809,2024-05
01-05-2024,5,D2,24,134,53.285009,-6.37192,2024-05
01-05-2024,5,D2,16,120,53.281712,-6.284927,2024-05
01-05-2024,5,D2,18,68,53.263568,-6.153265,2024-05
01-06-2024,6,D2,20,597,53.350928,-6.368541,2024-06
01-06-2024,6,D2,8,1496,53.34197,-6.317348,2024-06
01-06-2024,6,D2,22,264,53.317868,-6.397531,2024-06
01-06-2024,6,D2,12,926,53.321125,-6.317319,2024-06
01-06-2024,6,D2,6w,769,53.308329,-6.301888,2024-06
01-06-2024,6,D2,6,904,53.321452,-6.264349,2024-06
01-06-2024,6,D2,4,1379,53.328197,-6.22809,2024-06
01-06-2024,6,D2,24,154,53.285009,-6.37192,2024-06
01-06-2024,6,D2,16,117,53.281712,-6.284927,2024-06
01-06-2024,6,D2,18,60,53.263568,-6.153265,2024-06
01-07-2024,7,D2,20,623,53.350928,-6.368541,2024-07
01-07-2024,7,D2,8,1583,53.34197,-6.317348,2024-07
01-07-2024,7,D2,22,288,53.317868,-6.397531,2024-07
01-07-2024,7,D2,12,1030,53.321125,-6.317319,2024-07
01-07-2024,7,D2,6w,874,53.308329,-6.301888,2024-07
01-07-2024,7,D2,6,1071,53.321452,-6.264349,2024-07
01-07-2024,7,D2,4,1416,53.328197,-6.22809,2024-07
01-07-2024,7,D2,24,146,53.285009,-6.37192,2024-07
01-07-2024,7,D2,16,126,53.281712,-6.284927,2024-07
01-07-2024,7,D2,18,72,53.263568,-6.153265,2024-07
01-08-2024,8,D2,20,686,53.350928,-6.368541,2024-08
01-08-2024,8,D2,8,1468,53.34197,-6.317348,2024-08
01-08-2024,8,D2,22,271,53.317868,-6.397531,2024-08
01-08-2024,8,D2,12,960,53.321125,-6.317319,2024-08
01-08-2024,8,D2,6w,887,53.308329,-6.301888,2024-08
01-08-2024,8,D2,6,935,53.321452,-6.264349,2024-08
01-08-2024,8,D2,4,1349,53.328197,-6.22809,2024-08
01-08-2024,8,D2,24,148,53.285009,-6.37192,2024-08
01-08-2024,8,D2,16,126,53.281712,-6.284927,2024-08
01-08-2024,8,D2,18,75,53.263568,-6.153265,2024-08
01-09-2024,9,D2,20,491,53.350928,-6.368541,2024-09
01-09-2024,9,D2,8,1297,53.34197,-6.317348,2024-09
01-09-2024,9,D2,22,244,53.317868,-6.397531,2024-09
01-09-2024,9,D2,12,849,53.321125,-6.317319,2024-09
01-09-2024,9,D2,6w,699,53.308329,-6.301888,2024-09
01-09-2024,9,D2,6,868,53.321452,-6.264349,2024-09
01-09-2024,9,D2,4,1217,53.328197,-6.22809,2024-09
01-09-2024,9,D2,24,131,53.285009,-6.37192,2024-09
01-09-2024,9,D2,16,132,53.281712,-6.284927,2024-09
01-09-2024,9,D2,18,70,53.263568,-6.153265,2024-09
01-10-2024,10,D2,20,552,53.350928,-6.368541,2024-10
01-10-2024,10,D2,8,1405,53.34197,-6.317348,2024-10
01-10-2024,10,D2,22,241,53.317868,-6.397531,2024-10
01-10-2024,10,D2,12,874,53.321125,-6.317319,2024-10
01-10-2024,10,D2,6w,709,53.308329,-6.301888,2024-10
01-10-2024,10,D2,6,876,53.321452,-6.264349,2024-10
01-10-2024,10,D2,4,1228,53.328197,-6.22809,2024-10
01-10-2024,10,D2,24,133,53.285009,-6.37192,2024-10
01-10-2024,10,D2,16,119,53.281712,-6.284927,2024-10
01-10-2024,10,D2,18,60,53.263568,-6.153265,2024-10
01-11-2024,11,D2,20,466,53.350928,-6.368541,2024-11
01-11-2024,11,D2,8,1171,53.34197,-6.317348,2024-11
01-11-2024,11,D2,22,199,53.317868,-6.397531,2024-11
01-11-2024,11,D2,12,754,53.321125,-6.317319,2024-11
01-11-2024,11,D2,6w,677,53.308329,-6.301888,2024-11
01-11-2024,11,D2,6,750,53.321452,-6.264349,2024-11
01-11-2024,11,D2,4,1050,53.328197,-6.22809,2024-11
01-11-2024,11,D2,24,127,53.285009,-6.37192,2024-11
01-11-2024,11,D2,16,115,53.281712,-6.284927,2024-11
01-11-2024,11,D2,18,62,53.263568,-6.153265,2024-11
01-12-2024,12,D2,20,881,53.350928,-6.368541,2024-12
01-12-2024,12,D2,8,2040,53.34197,-6.317348,2024-12
01-12-2024,12,D2,22,390,53.317868,-6.397531,2024-12
01-12-2024,12,D2,12,1331,53.321125,-6.317319,2024-12
01-12-2024,12,D2,6w,1131,53.308329,-6.301888,2024-12
01-12-2024,12,D2,6,1318,53.321452,-6.264349,2024-12
01-12-2024,12,D2,4,1959,53.328197,-6.22809,2024-12
01-12-2024,12,D2,24,187,53.285009,-6.37192,2024-12
01-12-2024,12,D2,16,214,53.281712,-6.284927,2024-12
01-12-2024,12,D2,18,90,53.263568,-6.153265,2024-12
01-01-2025,1,D2,20,483,53.350928,-6.368541,2025-01
01-01-2025,1,D2,8,1117,53.34197,-6.317348,2025-01
01-01-2025,1,D2,22,221,53.317868,-6.397531,2025-01
01-01-2025,1,D2,12,758,53.321125,-6.317319,2025-01
01-01-2025,1,D2,6w,633,53.308329,-6.301888,2025-01
01-01-2025,1,D2,6,742,53.321452,-6.264349,2025-01
01-01-2025,1,D2,4,1014,53.328197,-6.22809,2025-01
01-01-2025,1,D2,24,99,53.285009,-6.37192,2025-01
01-01-2025,1,D2,16,103,53.281712,-6.284927,2025-01
01-01-2025,1,D2,18,51,53.263568,-6.153265,2025-01
01-02-2025,2,D2,20,474,53.350928,-6.368541,2025-02
01-02-2025,2,D2,8,1220,53.34197,-6.317348,2025-02
01-02-2025,2,D2,22,246,53.317868,-6.397531,2025-02
01-02-2025,2,D2,12,795,53.321125,-6.317319,2025-02
01-02-2025,2,D2,6w,645,53.308329,-6.301888,2025-02
01-02-2025,2,D2,6,782,53.321452,-6.264349,2025-02
01-02-2025,2,D2,4,1130,53.328197,-6.22809,2025-02
01-02-2025,2,D2,24,111,53.285009,-6.37192,2025-02
01-02-2025,2,D2,16,92,53.281712,-6.284927,2025-02
01-02-2025,2,D2,18,55,53.263568,-6.153265,2025-02
01-03-2025,3,D2,20,656,53.350928,-6.368541,2025-03
01-03-2025,3,D2,8,1816,53.34197,-6.317348,2025-03
01-03-2025,3,D2,22,324,53.317868,-6.397531,2025-03
01-03-2025,3,D2,12,1026,53.321125,-6.317319,2025-03
01-03-2025,3,D2,6w,884,53.308329,-6.301888,2025-03
01-03-2025,3,D2,6,1064,53.321452,-6.264349,2025-03
01-03-2025,3,D2,4,1543,53.328197,-6.22809,2025-03
01-03-2025,3,D2,24,156,53.285009,-6.37192,2025-03
01-03-2025,3,D2,16,170,53.281712,-6.284927,2025-03
01-03-2025,3,D2,18,78,53.263568,-6.153265,2025-03
01-04-2025,4,D2,20,555,53.350928,-6.368541,2025-04
01-04-2025,4,D2,8,1345,53.34197,-6.317348,2025-04
01-04-2025,4,D2,22,251,53.317868,-6.397531,2025-04
01-04-2025,4,D2,12,891,53.321125,-6.317319,2025-04
01-04-2025,4,D2,6w,716,53.308329,-6.301888,2025-04
01-04-2025,4,D2,6,905,53.321452,-6.264349,2025-04
01-04-2025,4,D2,4,1275,53.328197,-6.22809,2025-04
01-04-2025,4,D2,24,136,53.285009,-6.37192,2025-04
01-04-2025,4,D2,16,130,53.281712,-6.284927,2025-04
01-04-2025,4,D2,18,59,53.263568,-6.153265,2025-04
01-05-2025,5,D2,20,618,53.350928,-6.368541,2025-05
01-05-2025,5,D2,8,1605,53.34197,-6.317348,2025-05
01-05-2025,5,D2,22,287,53.317868,-6.397531,2025-05
01-05-2025,5,D2,12,900,53.321125,-6.317319,2025-05
01-05-2025,5,D2,6w,819,53.308329,-6.301888,2025-05
01-05-2025,5,D2,6,954,53.321452,-6.264349,2025-05
01-05-2025,5,D2,4,1366,53.328197,-6.22809,2025-05
01-05-2025,5,D2,24,124,53.285009,-6.37192,2025-05
01-05-2025,5,D2,16,144,53.281712,-6.284927,2025-05
01-05-2025,5,D2,18,60,53.263568,-6.153265,2025-05
01-06-2025,6,D2,20,629,53.350928,-6.368541,2025-06
01-06-2025,6,D2,8,1424,53.34197,-6.317348,2025-06
01-06-2025,6,D2,22,289,53.317868,-6.397531,2025-06
01-06-2025,6,D2,12,990,53.321125,-6.317319,2025-06
01-06-2025,6,D2,6w,787,53.308329,-6.301888,2025-06
01-06-2025,6,D2,6,892,53.321452,-6.264349,2025-06
01-06-2025,6,D2,4,1375,53.328197,-6.22809,2025-06
01-06-2025,6,D2,24,133,53.285009,-6.37192,2025-06
01-06-2025,6,D2,16,125,53.281712,-6.284927,2025-06
01-06-2025,6,D2,18,77,53.263568,-6.153265,2025-06
01-07-2025,7,D2,20,738,53.350928,-6.368541,2025-07
01-07-2025,7,D2,8,1729,53.34197,-6.317348,2025-07
01-07-2025,7,D2,22,305,53.317868,-6.397531,2025-07
01-07-2025,7,D2,12,1073,53.321125,-6.317319,2025-07
01-07-2025,7,D2,6w,947,53.308329,-6.301888,2025-07
01-07-2025,7,D2,6,1113,53.321452,-6.264349,2025-07
01-07-2025,7,D2,4,1647,53.328197,-6.22809,2025-07
01-07-2025,7,D2,24,165,53.285009,-6.37192,2025-07
01-07-2025,7,D2,16,171,53.281712,-6.284927,2025-07
01-07-2025,7,D2,18,91,53.263568,-6.153265,2025-07
01-08-2025,8,D2,20,633,53.350928,-6.368541,2025-08
01-08-2025,8,D2,8,1526,53.34197,-6.317348,2025-08
01-08-2025,8,D2,22,293,53.317868,-6.397531,2025-08
01-08-2025,8,D2,12,962,53.321125,-6.317319,2025-08
01-08-2025,8,D2,6w,828,53.308329,-6.301888,2025-08
01-08-2025,8,D2,6,961,53.321452,-6.264349,2025-08
01-08-2025,8,D2,4,1394,53.328197,-6.22809,2025-08
01-08-2025,8,D2,24,119,53.285009,-6.37192,2025-08
01-08-2025,8,D2,16,137,53.281712,-6.284927,2025-08
01-08-2025,8,D2,18,73,53.263568,-6.153265,2025-08
01-09-2025,9,D2,20,567,53.350928,-6.368541,2025-09
01-09-2025,9,D2,8,1334,53.34197,-6.317348,2025-09
01-09-2025,9,D2,22,225,53.317868,-6.397531,2025-09
01-09-2025,9,D2,12,865,53.321125,-6.317319,2025-09
01-09-2025,9,D2,6w,726,53.308329,-6.301888,2025-09
01-09-2025,9,D2,6,822,53.321452,-6.264349,2025-09
01-09-2025,9,D2,4,1235,53.328197,-6.22809,2025-09
01-09-2025,9,D2,24,126,53.285009,-6.37192,2025-09
01-09-2025,9,D2,16,115,53.281712,-6.284927,2025-09
01-09-2025,9,D2,18,60,53.263568,-6.153265,2025-09
